('closeParametersModal_click',),('selectTransformations_common_moving-average_change',),0.0312
('closeParametersModal_click',),('deleteChart_click',),0.0625
('closeParametersModal_click',),('selectSignals_wheelhead2power_change',),0.0938
('closeParametersModal_click',),('selectAction_axis_limits_change',),0.0312
('confirmFiles_click', 'selectIndicators_grinding_power-stats_change'),('confirmParameters_click',),0.8
('confirmFiles_click', 'selectIndicators_grinding_power-stats_change'),('selectIndicators_grinding_power-stats_change',),0.1
('confirmFiles_click', 'selectIndicators_grinding_power-stats_change'),('closeParametersModal_click',),0.1
('confirmParameters_click', 'deleteChart_click'),('deleteChart_click',),0.2857
('confirmParameters_click', 'deleteChart_click'),('selectTransformations_grinding_center_change',),0.1429
('confirmParameters_click', 'deleteChart_click'),('manualSelectionModal_click',),0.2857
('confirmParameters_click', 'deleteChart_click'),('addChart_click',),0.2857
('distributionOneChart_click', 'selectIndicators_grinding_power-stats_change'),('confirmParameters_click',),1.0
('confirmParameters_click', 'editIndicatorParametersModalChart_0'),('confirmParameters_click',),0.8
('confirmParameters_click', 'editIndicatorParametersModalChart_0'),('closeParametersModal_click',),0.2
('editIndicatorParametersModalChart_0', 'confirmParameters_click'),('selectIndicators_grinding_power-stats_change',),0.2
('editIndicatorParametersModalChart_0', 'confirmParameters_click'),('editIndicatorParametersModalChart_0',),0.2
('editIndicatorParametersModalChart_0', 'confirmParameters_click'),('manualSelectionModal_click',),0.4
('editIndicatorParametersModalChart_0', 'confirmParameters_click'),('deleteChart_click',),0.2
('confirmParameters_click', 'selectIndicators_grinding_power-stats_change'),('confirmParameters_click',),0.6316
('confirmParameters_click', 'selectIndicators_grinding_power-stats_change'),('closeParametersModal_click',),0.1053
('confirmParameters_click', 'selectIndicators_grinding_power-stats_change'),('Radiobutton_al2o3_change',),0.0526
('confirmParameters_click', 'selectIndicators_grinding_power-stats_change'),('Radiobutton_cbn_change',),0.0263
('confirmParameters_click', 'selectIndicators_grinding_power-stats_change'),('selectIndicators_grinding_specific-energy_change',),0.0263
('confirmParameters_click', 'selectIndicators_grinding_power-stats_change'),('selectIndicators_grinding_power-stats_change',),0.0789
